date,team_ID,home_or_away,opponent,result,win_percentage
2024-06-15,MIL,Home,CIN,W,0.586
2024-06-16,MIL,Home,CIN,W,0.592
2024-06-17,MIL,@,LAA,L,0.583
2024-06-18,MIL,@,LAA,W,0.589
2024-06-19,MIL,@,LAA,W,0.595
2024-06-20,MIL,@,SDP,L-wo,0.587
2024-06-21,MIL,@,SDP,L,0.579
2024-06-22,MIL,@,SDP,L,0.571
2024-06-23,MIL,@,SDP,W,0.577
2024-06-24,MIL,Home,TEX,W,0.582
2024-06-25,MIL,Home,TEX,W,0.588
2024-06-26,MIL,Home,TEX,W-wo,0.593
2024-06-28,MIL,Home,CHC,W,0.598
2024-06-29,MIL,Home,CHC,L,0.59
2024-06-30,MIL,Home,CHC,W,0.595
2024-07-01,MIL,@,COL,L-wo,0.588
2024-07-02,MIL,@,COL,W,0.593
2024-07-03,MIL,@,COL,W,0.598
2024-07-04,MIL,@,COL,L,0.591
2024-07-05,MIL,@,LAD,L,0.584
2024-07-06,MIL,@,LAD,L,0.578
2024-07-07,MIL,@,LAD,W,0.582
2024-07-09,MIL,Home,PIT,L,0.576
2024-07-10,MIL,Home,PIT,W,0.581
2024-07-11,MIL,Home,PIT,L,0.574
2024-07-12,MIL,Home,WSN,L,0.568
2024-07-13,MIL,Home,WSN,L,0.562
2024-07-14,MIL,Home,WSN,W,0.567
2024-07-20,MIL,@,MIN,W,0.571
2024-07-21,MIL,@,MIN,W,0.576
2024-07-22,MIL,@,CHC,L,0.57
2024-07-23,MIL,@,CHC,W,0.574
2024-07-24,MIL,@,CHC,W,0.578
2024-07-26,MIL,Home,MIA,L,0.573
2024-07-27,MIL,Home,MIA,L,0.567
2024-07-28,MIL,Home,MIA,W,0.571
2024-07-29,MIL,Home,ATL,W,0.575
2024-07-30,MIL,Home,ATL,L,0.57
2024-07-31,MIL,Home,ATL,L,0.565
2024-08-02,MIL,@,WSN,W,0.569
2024-08-03,MIL,@,WSN,L,0.564
2024-08-04,MIL,@,WSN,L,0.559
2024-08-06,MIL,@,ATL,W,0.562
2024-08-07,MIL,@,ATL,W,0.566
2024-08-08,MIL,@,ATL,W,0.57
2024-08-09,MIL,Home,CIN,W,0.574
2024-08-10,MIL,Home,CIN,W,0.578
2024-08-11,MIL,Home,CIN,L,0.573
2024-08-12,MIL,Home,LAD,L,0.568
2024-08-13,MIL,Home,LAD,L,0.563
2024-08-14,MIL,Home,LAD,W,0.567
2024-08-15,MIL,Home,LAD,W,0.57
2024-08-16,MIL,Home,CLE,W,0.574
2024-08-17,MIL,Home,CLE,W,0.577
2024-08-18,MIL,Home,CLE,W,0.581
2024-08-20,MIL,@,STL,W,0.584
2024-08-21,MIL,@,STL,L-wo,0.579
2024-08-22,MIL,@,STL,L,0.575
2024-08-23,MIL,@,OAK,W,0.578
2024-08-24,MIL,@,OAK,W,0.581
2024-08-25,MIL,@,OAK,L,0.577
2024-08-27,MIL,Home,SFG,L,0.573
2024-08-28,MIL,Home,SFG,W,0.576
2024-08-29,MIL,Home,SFG,W,0.579
2024-08-30,MIL,@,CIN,W,0.582
2024-08-30,MIL,@,CIN,W,0.585
2024-08-31,MIL,@,CIN,W,0.588
2024-09-01,MIL,@,CIN,L-wo,0.584
2024-09-02,MIL,Home,STL,W,0.587
2024-09-03,MIL,Home,STL,L,0.583
2024-09-04,MIL,Home,STL,L,0.579
2024-09-06,MIL,Home,COL,L,0.574
2024-09-07,MIL,Home,COL,W,0.577
2024-09-08,MIL,Home,COL,L,0.573
2024-09-10,MIL,@,SFG,W,0.576
2024-09-11,MIL,@,SFG,L,0.572
2024-09-12,MIL,@,SFG,W,0.575
2024-09-13,MIL,@,ARI,W,0.578
2024-09-14,MIL,@,ARI,W,0.581
2024-09-15,MIL,@,ARI,L-wo,0.577
2024-09-16,MIL,Home,PHI,W,0.58
2024-09-17,MIL,Home,PHI,L,0.576
2024-09-18,MIL,Home,PHI,W-wo,0.579
2024-09-19,MIL,Home,ARI,L,0.575
2024-09-20,MIL,Home,ARI,L,0.571
2024-09-21,MIL,Home,ARI,L,0.568
2024-09-22,MIL,Home,ARI,W,0.571
2024-09-24,MIL,@,PIT,W,0.573
2024-09-25,MIL,@,PIT,L,0.57
2024-09-26,MIL,@,PIT,W,0.572
2024-09-27,MIL,Home,NYM,W,0.575
2024-09-28,MIL,Home,NYM,W,0.578
2024-09-29,MIL,Home,NYM,L,0.574
