date,team_ID,home_or_away,opponent,result,win_percentage
2022-06-24,LAD,@,ATL,W,0.638
2022-06-25,LAD,@,ATL,L,0.629
2022-06-26,LAD,@,ATL,W,0.634
2022-06-27,LAD,@,COL,L,0.625
2022-06-28,LAD,@,COL,L,0.616
2022-06-29,LAD,@,COL,W,0.622
2022-06-30,LAD,Home,SDP,W,0.627
2022-07-01,LAD,Home,SDP,W,0.632
2022-07-02,LAD,Home,SDP,W,0.636
2022-07-03,LAD,Home,SDP,L,0.628
2022-07-04,LAD,Home,COL,W,0.633
2022-07-05,LAD,Home,COL,W,0.638
2022-07-06,LAD,Home,COL,W-wo,0.642
2022-07-07,LAD,Home,CHC,W,0.646
2022-07-08,LAD,Home,CHC,W-wo,0.651
2022-07-09,LAD,Home,CHC,W,0.655
2022-07-10,LAD,Home,CHC,W,0.659
2022-07-12,LAD,@,STL,L,0.651
2022-07-13,LAD,@,STL,W,0.655
2022-07-14,LAD,@,STL,W,0.659
2022-07-15,LAD,@,LAA,W,0.663
2022-07-16,LAD,@,LAA,W,0.667
2022-07-21,LAD,Home,SFG,W,0.67
2022-07-22,LAD,Home,SFG,W,0.674
2022-07-23,LAD,Home,SFG,W,0.677
2022-07-24,LAD,Home,SFG,W,0.681
2022-07-25,LAD,Home,WSN,L,0.674
2022-07-26,LAD,Home,WSN,L,0.667
2022-07-27,LAD,Home,WSN,W,0.67
2022-07-28,LAD,@,COL,W,0.673
2022-07-29,LAD,@,COL,W,0.677
2022-07-30,LAD,@,COL,L,0.67
2022-07-31,LAD,@,COL,W,0.673
2022-08-01,LAD,@,SFG,W,0.676
2022-08-02,LAD,@,SFG,W,0.68
2022-08-03,LAD,@,SFG,W,0.683
2022-08-04,LAD,@,SFG,W,0.686
2022-08-05,LAD,Home,SDP,W,0.689
2022-08-06,LAD,Home,SDP,W,0.692
2022-08-07,LAD,Home,SDP,W,0.694
2022-08-09,LAD,Home,MIN,W,0.697
2022-08-10,LAD,Home,MIN,W,0.7
2022-08-12,LAD,@,KCR,W,0.703
2022-08-13,LAD,@,KCR,W,0.705
2022-08-14,LAD,@,KCR,L,0.699
2022-08-15,LAD,@,MIL,W,0.702
2022-08-16,LAD,@,MIL,L-wo,0.696
2022-08-17,LAD,@,MIL,W,0.698
2022-08-18,LAD,@,MIL,L,0.692
2022-08-19,LAD,Home,MIA,W,0.695
2022-08-20,LAD,Home,MIA,W,0.697
2022-08-21,LAD,Home,MIA,W,0.7
2022-08-22,LAD,Home,MIL,L,0.694
2022-08-23,LAD,Home,MIL,W,0.697
2022-08-24,LAD,Home,MIL,W,0.699
2022-08-26,LAD,@,MIA,W,0.702
2022-08-27,LAD,@,MIA,L,0.696
2022-08-28,LAD,@,MIA,W,0.698
2022-08-29,LAD,@,MIA,W,0.701
2022-08-30,LAD,@,NYM,W,0.703
2022-08-31,LAD,@,NYM,L,0.698
2022-09-01,LAD,@,NYM,L,0.692
2022-09-02,LAD,Home,SDP,L,0.687
2022-09-03,LAD,Home,SDP,W,0.689
2022-09-04,LAD,Home,SDP,W,0.692
2022-09-05,LAD,Home,SFG,L,0.687
2022-09-06,LAD,Home,SFG,W,0.689
2022-09-07,LAD,Home,SFG,W,0.691
2022-09-09,LAD,@,SDP,L-wo,0.686
2022-09-10,LAD,@,SDP,W,0.688
2022-09-11,LAD,@,SDP,W,0.691
2022-09-12,LAD,@,ARI,W,0.693
2022-09-13,LAD,@,ARI,W,0.695
2022-09-14,LAD,@,ARI,L-wo,0.69
2022-09-16,LAD,@,SFG,W,0.692
2022-09-17,LAD,@,SFG,W,0.694
2022-09-18,LAD,@,SFG,W,0.697
2022-09-19,LAD,Home,ARI,W,0.699
2022-09-20,LAD,Home,ARI,W,0.701
2022-09-20,LAD,Home,ARI,L,0.696
2022-09-21,LAD,Home,ARI,L,0.691
2022-09-22,LAD,Home,ARI,W-wo,0.693
2022-09-23,LAD,Home,STL,L,0.689
2022-09-24,LAD,Home,STL,W,0.691
2022-09-25,LAD,Home,STL,W,0.693
2022-09-27,LAD,@,SDP,L-wo,0.688
2022-09-28,LAD,@,SDP,W,0.69
2022-09-29,LAD,@,SDP,W,0.692
2022-09-30,LAD,Home,COL,W,0.694
2022-10-01,LAD,Home,COL,W,0.696
2022-10-02,LAD,Home,COL,L,0.692
2022-10-03,LAD,Home,COL,L,0.688
2022-10-04,LAD,Home,COL,L,0.683
2022-10-05,LAD,Home,COL,W,0.685
